met_id,met_name,compartment,formula,charge,has_annotation,annotation_keys,has_bigg,has_kegg,has_metanetx,has_chebi,has_hmdb,has_inchikey,has_pubchem,has_seed,has_formula,has_charge,n_reactions,base_name,same_base_annotated,annotated_twin_id
m1569[C_pe],3-oxo-cis-hexadec-7-enoyl-CoA_,C_pe,,0,False,,False,False,False,False,False,False,False,False,False,True,2,3-oxo-cis-hexadec-7-enoyl-CoA_,False,
m1570[C_pe],3-oxo-cis-tetradec-5-enoyl-CoA_,C_pe,,0,False,,False,False,False,False,False,False,False,False,False,True,2,3-oxo-cis-tetradec-5-enoyl-CoA_,False,
m1571[C_pe],cis-dec-3-enoyl-CoA_,C_pe,,0,False,,False,False,False,False,False,False,False,False,False,True,2,cis-dec-3-enoyl-CoA_,False,
m1572[C_pe],cis-dodec-3-enoyl-CoA_,C_pe,,0,False,,False,False,False,False,False,False,False,False,False,True,2,cis-dodec-3-enoyl-CoA_,False,
m1573[C_pe],"trans-3,cis-5-dodecadienoyl-CoA_",C_pe,,0,False,,False,False,False,False,False,False,False,False,False,True,2,"trans-3,cis-5-dodecadienoyl-CoA_",False,
m1574[C_pe],trans-dodec-3-enoyl-CoA_,C_pe,,0,False,,False,False,False,False,False,False,False,False,False,True,2,trans-dodec-3-enoyl-CoA_,False,
m1575[C_pe],"trans-3,cis-5-tetradecadienoyl-CoA_",C_pe,,0,False,,False,False,False,False,False,False,False,False,False,True,2,"trans-3,cis-5-tetradecadienoyl-CoA_",False,
m1576[C_pe],trans-tetradec-3-enoyl-CoA_,C_pe,,0,False,,False,False,False,False,False,False,False,False,False,True,2,trans-tetradec-3-enoyl-CoA_,False,
m1577[C_pe],"trans-2,trans-4-dodecadienoyl-CoA_",C_pe,,0,False,,False,False,False,False,False,False,False,False,False,True,2,"trans-2,trans-4-dodecadienoyl-CoA_",False,
m1578[C_pe],"trans-2,trans-4-tetradecadienoyl-CoA_",C_pe,,0,False,,False,False,False,False,False,False,False,False,False,True,2,"trans-2,trans-4-tetradecadienoyl-CoA_",False,
m1579[C_lp],ergosteryl palmitoleate_C44H72O2,C_lp,C44H72O2,0,True,"chebi,inchi,inchikey,lipidmaps,lipidmapsM,metanetx.chemical",False,False,True,True,False,True,False,False,True,True,3,ergosteryl palmitoleate,True,m245[C_em]
m1580[C_lp],H2O_H2O,C_lp,H2O,0,False,,False,False,False,False,False,False,False,False,True,True,16,H2O,False,
m1581[C_lp],ergosteryl oleate_C46H76O2,C_lp,C46H76O2,0,True,"chebi,inchi,inchikey,lipidmaps,lipidmapsM,metacyc.compound,metacycM,metanetx.chemical,seed.compound,seedM",False,False,True,True,False,True,False,True,True,True,3,ergosteryl oleate,True,m236[C_em]
m1582[C_lp],episteryl palmitoleate_,C_lp,,0,False,,False,False,False,False,False,False,False,False,False,True,2,episteryl palmitoleate_,False,
m1583[C_lp],episterol_C28H46O,C_lp,C28H46O,0,True,"bigg.metabolite,biggM,chebi,hmdb,inchi,inchikey,kegg.compound,keggC,lipidmaps,lipidmapsM,metacyc.compound,metacycM,metanetx.chemical,seed.compound,seedM,slm",True,True,True,True,True,True,False,True,True,True,3,episterol,True,m232[C_em]
m1584[C_lp],episteryl oleate_,C_lp,,0,False,,False,False,False,False,False,False,False,False,False,True,2,episteryl oleate_,False,
m1585[C_lp],fecosteryl palmitoleate_C44H74O2,C_lp,C44H74O2,0,True,"chebi,inchi,inchikey,lipidmaps,lipidmapsM,metanetx.chemical",False,False,True,True,False,True,False,False,True,True,2,fecosteryl palmitoleate,True,m246[C_em]
m1586[C_lp],fecosterol_C28H46O,C_lp,C28H46O,0,True,"bigg.metabolite,biggM,chebi,hmdb,inchi,inchikey,kegg.compound,keggC,lipidmaps,lipidmapsM,metacyc.compound,metacycM,metanetx.chemical,sabiork.compound,sabiorkM,seed.compound,seedM,slm,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,3,fecosterol,True,m237[C_em]
m1587[C_lp],fecosteryl oleate_C46H78O2,C_lp,C46H78O2,0,True,"chebi,inchi,inchikey,lipidmaps,lipidmapsM,metanetx.chemical",False,False,True,True,False,True,False,False,True,True,2,fecosteryl oleate,True,m238[C_em]
m1588[C_lp],lanosteryl palmitoleate_,C_lp,,0,False,,False,False,False,False,False,False,False,False,False,True,2,lanosteryl palmitoleate_,False,
m1589[C_lp],lanosterol_C30H50O,C_lp,C30H50O,0,True,"bigg.metabolite,biggM,chebi,hmdb,inchi,inchikey,kegg.compound,keggC,lipidmaps,lipidmapsM,metacyc.compound,metacycM,metanetx.chemical,reactome,reactomeM,sabiork.compound,sabiorkM,seed.compound,seedM,slm,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,3,lanosterol,True,m239[C_em]
m1590[C_lp],lanosteryl oleate_,C_lp,,0,False,,False,False,False,False,False,False,False,False,False,True,2,lanosteryl oleate_,False,
m1591[C_lp],zymosteryl palmitoleate_C43H72O2,C_lp,C43H72O2,0,True,"chebi,inchi,inchikey,lipidmaps,lipidmapsM,metanetx.chemical",False,False,True,True,False,True,False,False,True,True,2,zymosteryl palmitoleate,True,m248[C_em]
m1592[C_lp],zymosterol_C27H44O,C_lp,C27H44O,0,True,"bigg.metabolite,biggM,chebi,hmdb,inchi,inchikey,kegg.compound,keggC,lipidmaps,lipidmapsM,metacyc.compound,metacycM,metanetx.chemical,reactome,reactomeM,sabiork.compound,sabiorkM,seed.compound,seedM,slm,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,3,zymosterol,True,m241[C_em]
m1593[C_lp],zymosteryl oleate_C45H76O2,C_lp,C45H76O2,0,True,"chebi,inchi,inchikey,lipidmaps,lipidmapsM,metanetx.chemical",False,False,True,True,False,True,False,False,True,True,2,zymosteryl oleate,True,m242[C_em]
m1594[C_en],H2O_H2O,C_en,H2O,0,False,,False,False,False,False,False,False,False,False,True,True,17,H2O,False,
m1595[C_en],zymosteryl palmitoleate_C43H72O2,C_en,C43H72O2,0,True,"chebi,inchi,inchikey,lipidmaps,lipidmapsM,metanetx.chemical",False,False,True,True,False,True,False,False,True,True,2,zymosteryl palmitoleate,True,m248[C_em]
m1596[C_en],palmitoleate_C16H30O2,C_en,C16H30O2,0,False,,False,False,False,False,False,False,False,False,True,True,2,palmitoleate,False,
m1597[C_en],zymosteryl oleate_C45H76O2,C_en,C45H76O2,0,True,"chebi,inchi,inchikey,lipidmaps,lipidmapsM,metanetx.chemical",False,False,True,True,False,True,False,False,True,True,2,zymosteryl oleate,True,m242[C_em]
m1598[C_en],oleate_C18H34O2,C_en,C18H34O2,0,False,,False,False,False,False,False,False,False,False,True,True,3,oleate,False,
m1599[C_em],phosphate_H3O4P,C_em,H3O4P,-2,True,"bigg.metabolite,biggM,chebi,envipath,envipathM,hmdb,inchi,inchikey,kegg.compound,kegg.drug,keggC,keggD,metacyc.compound,metacycM,metanetx.chemical,reactome,reactomeM,sabiork.compound,sabiorkM,seed.compound,seedM,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,6,phosphate,True,m35[C_cy]
m1600[C_em],CDP_C9H15N3O11P2,C_em,C9H15N3O11P2,-3,True,"bigg.metabolite,biggM,chebi,hmdb,inchi,inchikey,kegg.compound,keggC,metacyc.compound,metacycM,metanetx.chemical,reactome,reactomeM,seed.compound,seedM,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,2,CDP,True,m500[C_cy]
m1601[C_em],CMP_C9H14N3O8P,C_em,C9H14N3O8P,-2,True,"bigg.metabolite,biggM,chebi,hmdb,inchi,inchikey,kegg.compound,kegg.glycan,keggC,keggG,metacyc.compound,metacycM,metanetx.chemical,reactome,reactomeM,sabiork.compound,sabiorkM,seed.compound,seedM,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,5,CMP,True,m95[C_cy]
m1602[C_em],CDP-ethanolamine_C11H20N4O11P2,C_em,C11H20N4O11P2,-1,True,"bigg.metabolite,biggM,chebi,hmdb,inchi,inchikey,kegg.compound,keggC,metacyc.compound,metacycM,metanetx.chemical,reactome,reactomeM,sabiork.compound,sabiorkM,seed.compound,seedM,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,2,CDP-ethanolamine,True,m880[C_cy]
m1603[C_em],CDP-choline_C14H26N4O11P2,C_em,C14H26N4O11P2,-1,True,"bigg.metabolite,biggM,chebi,hmdb,inchi,inchikey,kegg.compound,kegg.drug,keggC,keggD,metacyc.compound,metacycM,metanetx.chemical,reactome,reactomeM,sabiork.compound,sabiorkM,seed.compound,seedM,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,2,CDP-choline,True,m407[C_cy]
m1604[C_em],L-serine_C3H7NO3,C_em,C3H7NO3,0,True,"bigg.metabolite,biggM,chebi,envipath,envipathM,hmdb,inchi,inchikey,kegg.compound,kegg.drug,keggC,keggD,metacyc.compound,metacycM,metanetx.chemical,reactome,reactomeM,sabiork.compound,sabiorkM,seed.compound,seedM,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,2,L-serine,True,m441[C_cy]
m1605[C_em],myo-inositol_C6H12O6,C_em,C6H12O6,0,True,"bigg.metabolite,biggM,chebi,hmdb,inchi,inchikey,kegg.compound,kegg.drug,keggC,keggD,metacyc.compound,metacycM,metanetx.chemical,reactome,reactomeM,seed.compound,seedM,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,2,myo-inositol,True,m814[C_cy]
m1606[C_em],S-adenosyl-L-methionine_C15H22N6O5S,C_em,C15H22N6O5S,1,True,"bigg.metabolite,biggM,chebi,hmdb,inchi,inchikey,kegg.compound,keggC,metacyc.compound,metacycM,metanetx.chemical,reactome,reactomeM,seed.compound,seedM,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,5,S-adenosyl-L-methionine,True,m60[C_mi]
m1607[C_em],S-adenosyl-L-homocysteine_C14H20N6O5S,C_em,C14H20N6O5S,0,True,"bigg.metabolite,biggM,chebi,hmdb,inchi,inchikey,kegg.compound,keggC,metacyc.compound,metacycM,metanetx.chemical,reactome,reactomeM,sabiork.compound,sabiorkM,seed.compound,seedM,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,5,S-adenosyl-L-homocysteine,True,m62[C_mi]
m1608[C_em],sn-glycero-3-phosphocholine_C8H21NO6P,C_em,C8H21NO6P,0,False,,False,False,False,False,False,False,False,False,True,True,2,sn-glycero-3-phosphocholine,False,
m1609[C_lp],NADPH_C21H30N7O17P3,C_lp,C21H30N7O17P3,-4,True,"bigg.metabolite,biggM,chebi,hmdb,inchi,inchikey,kegg.compound,keggC,metacyc.compound,metacycM,metanetx.chemical,reactome,reactomeM,sabiork.compound,sabiorkM,seed.compound,seedM,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,2,NADPH,True,m40[C_cy]
m1610[C_lp],NADP(+)_C21H28N7O17P3,C_lp,C21H28N7O17P3,-3,True,"bigg.metabolite,biggM,chebi,hmdb,inchi,inchikey,kegg.compound,keggC,metacyc.compound,metacycM,metanetx.chemical,reactome,reactomeM,sabiork.compound,sabiorkM,seed.compound,seedM,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,2,NADP(+),True,m41[C_cy]
m1611[C_lp],glycerol_C3H8O3,C_lp,C3H8O3,0,True,"bigg.metabolite,biggM,chebi,envipath,envipathM,hmdb,inchi,inchikey,kegg.compound,kegg.drug,keggC,keggD,metacyc.compound,metacycM,metanetx.chemical,reactome,reactomeM,sabiork.compound,sabiorkM,seed.compound,seedM,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,2,glycerol,True,m277[C_cy]
m1612[C_en],phosphate_H3O4P,C_en,H3O4P,-2,True,"bigg.metabolite,biggM,chebi,envipath,envipathM,hmdb,inchi,inchikey,kegg.compound,kegg.drug,keggC,keggD,metacyc.compound,metacycM,metanetx.chemical,reactome,reactomeM,sabiork.compound,sabiorkM,seed.compound,seedM,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,5,phosphate,True,m35[C_cy]
m1613[C_en],sn-glycero-3-phosphocholine_C8H21NO6P,C_en,C8H21NO6P,0,False,,False,False,False,False,False,False,False,False,True,True,2,sn-glycero-3-phosphocholine,False,
m1614[C_en],1-(sn-glycero-3-phospho)-1D-myo-inositol_C9H18O11P,C_en,C9H18O11P,0,False,,False,False,False,False,False,False,False,False,True,True,2,1-(sn-glycero-3-phospho)-1D-myo-inositol,False,
m1615[C_en],palmitate_C16H32O2,C_en,C16H32O2,0,False,,False,False,False,False,False,False,False,False,True,True,2,palmitate,False,
m1616[C_en],stearate_C18H36O2,C_en,C18H36O2,0,False,,False,False,False,False,False,False,False,False,True,True,2,stearate,False,
m1617[C_vm],H2O_H2O,C_vm,H2O,0,False,,False,False,False,False,False,False,False,False,True,True,5,H2O,False,
m1618[C_vm],phosphate_H3O4P,C_vm,H3O4P,-2,True,"bigg.metabolite,biggM,chebi,envipath,envipathM,hmdb,inchi,inchikey,kegg.compound,kegg.drug,keggC,keggD,metacyc.compound,metacycM,metanetx.chemical,reactome,reactomeM,sabiork.compound,sabiorkM,seed.compound,seedM,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,5,phosphate,True,m35[C_cy]
m1619[C_gm],H2O_H2O,C_gm,H2O,0,False,,False,False,False,False,False,False,False,False,True,True,6,H2O,False,
m1620[C_gm],phosphate_H3O4P,C_gm,H3O4P,-2,True,"bigg.metabolite,biggM,chebi,envipath,envipathM,hmdb,inchi,inchikey,kegg.compound,kegg.drug,keggC,keggD,metacyc.compound,metacycM,metanetx.chemical,reactome,reactomeM,sabiork.compound,sabiorkM,seed.compound,seedM,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,6,phosphate,True,m35[C_cy]
m1621[C_gm],ATP_C10H16N5O13P3,C_gm,C10H16N5O13P3,-4,True,"bigg.metabolite,biggM,chebi,envipath,envipathM,hmdb,inchi,inchikey,kegg.compound,kegg.drug,keggC,keggD,metacyc.compound,metacycM,metanetx.chemical,reactome,reactomeM,sabiork.compound,sabiorkM,seed.compound,seedM,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,3,ATP,True,m16[C_vm]
m1622[C_gm],ADP_C10H15N5O10P2,C_gm,C10H15N5O10P2,-3,True,"bigg.metabolite,biggM,chebi,envipath,envipathM,hmdb,inchi,inchikey,kegg.compound,kegg.glycan,keggC,keggG,metacyc.compound,metacycM,metanetx.chemical,reactome,reactomeM,sabiork.compound,sabiorkM,seed.compound,seedM,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,3,ADP,True,m18[C_vm]
m1623[C_mm],H2O_H2O,C_mm,H2O,0,False,,False,False,False,False,False,False,False,False,True,True,4,H2O,False,
m1624[C_mm],palmitoleoyl-CoA_C37H64N7O17P3S,C_mm,C37H64N7O17P3S,0,False,,False,False,False,False,False,False,False,False,True,True,1,palmitoleoyl-CoA,False,
m1625[C_mm],oleoyl-CoA_C39H68N7O17P3S,C_mm,C39H68N7O17P3S,0,False,,False,False,False,False,False,False,False,False,True,True,2,oleoyl-CoA,False,
m1626[C_mm],palmitate_C16H32O2,C_mm,C16H32O2,0,False,,False,False,False,False,False,False,False,False,True,True,2,palmitate,False,
m1627[C_mm],stearate_C18H36O2,C_mm,C18H36O2,0,False,,False,False,False,False,False,False,False,False,True,True,2,stearate,False,
m1628[C_mm],glycerol 3-phosphate_C3H9O6P,C_mm,C3H9O6P,0,False,,False,False,False,False,False,False,False,False,True,True,3,glycerol 3-phosphate,False,
m1629[C_mm],CMP_C9H14N3O8P,C_mm,C9H14N3O8P,-2,True,"bigg.metabolite,biggM,chebi,hmdb,inchi,inchikey,kegg.compound,kegg.glycan,keggC,keggG,metacyc.compound,metacycM,metanetx.chemical,reactome,reactomeM,sabiork.compound,sabiorkM,seed.compound,seedM,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,3,CMP,True,m95[C_cy]
m1630[C_mm],phosphate_H3O4P,C_mm,H3O4P,-2,True,"bigg.metabolite,biggM,chebi,envipath,envipathM,hmdb,inchi,inchikey,kegg.compound,kegg.drug,keggC,keggD,metacyc.compound,metacycM,metanetx.chemical,reactome,reactomeM,sabiork.compound,sabiorkM,seed.compound,seedM,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,2,phosphate,True,m35[C_cy]
m1631[C_em],phosphatidyl-L-serine_C8H11NO10PR2,C_em,C8H11NO10PR2,0,True,"chebi,metanetx.chemical",False,False,True,True,False,False,False,False,True,True,9,phosphatidyl-L-serine_C8H11NO10PR2,True,m868[C_mm]
m1632[C_em],phosphatidylcholine_C10H18NO8PR2,C_em,C10H18NO8PR2,0,True,"bigg.metabolite,biggM,metanetx.chemical",True,False,True,False,False,False,False,False,True,True,8,phosphatidylcholine_C10H18NO8PR2,True,m791[C_mm]
m1633[C_em],phosphatidylethanolamine_C7H12NO8PR2,C_em,C7H12NO8PR2,0,True,"bigg.metabolite,biggM,metanetx.chemical",True,False,True,False,False,False,False,False,True,True,9,phosphatidylethanolamine_C7H12NO8PR2,True,m599[C_er]
m1634[C_em],triglyceride_ActiveX VT_ERROR:,C_em,,0,False,,False,False,False,False,False,False,False,False,False,True,5,triglyceride_ActiveX VT_ERROR:,False,
m1635[C_cy],heme a_C49H56FeN4O6,C_cy,C49H56FeN4O6,0,True,"bigg.metabolite,biggM,chebi,inchi,inchikey,kegg.compound,keggC,metanetx.chemical,reactome,reactomeM",True,True,True,True,False,True,False,False,True,True,2,heme a_C49H56FeN4O6,True,m609[C_mi]
m1636[C_ex],raffinose_C18H32O16,C_ex,C18H32O16,0,True,"bigg.metabolite,biggM,chebi,hmdb,inchi,inchikey,kegg.compound,kegg.glycan,keggC,keggG,metacyc.compound,metacycM,metanetx.chemical,sabiork.compound,sabiorkM,seed.compound,seedM,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,2,raffinose,False,
m1637[C_ex],melibiose_C12H22O11,C_ex,C12H22O11,0,True,"bigg.metabolite,biggM,chebi,inchi,inchikey,kegg.compound,kegg.glycan,keggC,keggG,metacyc.compound,metacycM,metanetx.chemical,sabiork.compound,sabiorkM,seed.compound,seedM",True,True,True,True,False,True,False,True,True,True,2,melibiose,False,
m1640[C_lp],triglyceride_ActiveX VT_ERROR:,C_lp,,0,False,,False,False,False,False,False,False,False,False,False,True,6,triglyceride_ActiveX VT_ERROR:,False,
m1641[C_lp],fatty acid_,C_lp,,0,False,,False,False,False,False,False,False,False,False,False,True,7,fatty acid_,False,
m1642[C_lp],diglyceride_ActiveX VT_ERROR:,C_lp,,0,False,,False,False,False,False,False,False,False,False,False,True,4,diglyceride_ActiveX VT_ERROR:,False,
m1643[C_vm],1-phosphatidyl-1D-myo-inositol 4-phosphate_ActiveX VT_ERROR:,C_vm,,0,False,,False,False,False,False,False,False,False,False,False,True,1,1-phosphatidyl-1D-myo-inositol 4-phosphate_ActiveX VT_ERROR:,False,
m1644[C_en],1-phosphatidyl-1D-myo-inositol_ActiveX VT_ERROR:,C_en,,0,False,,False,False,False,False,False,False,False,False,False,True,5,1-phosphatidyl-1D-myo-inositol_ActiveX VT_ERROR:,False,
m1645[C_en],1-phosphatidyl-1D-myo-inositol 4-phosphate_ActiveX VT_ERROR:,C_en,,0,False,,False,False,False,False,False,False,False,False,False,True,6,1-phosphatidyl-1D-myo-inositol 4-phosphate_ActiveX VT_ERROR:,False,
m1646[C_en],"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate_ActiveX VT_ERROR:",C_en,,0,False,,False,False,False,False,False,False,False,False,False,True,4,"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate_ActiveX VT_ERROR:",False,
m1647[C_em],sn-2-acyl-1-lysophosphatidylinositol_,C_em,,0,False,,False,False,False,False,False,False,False,False,False,True,1,sn-2-acyl-1-lysophosphatidylinositol_,False,
m1648[C_em],1-phosphatidyl-1D-myo-inositol_ActiveX VT_ERROR:,C_em,,0,False,,False,False,False,False,False,False,False,False,False,True,12,1-phosphatidyl-1D-myo-inositol_ActiveX VT_ERROR:,False,
m1649[C_em],diglyceride_ActiveX VT_ERROR:,C_em,,0,False,,False,False,False,False,False,False,False,False,False,True,9,diglyceride_ActiveX VT_ERROR:,False,
m1650[C_mm],phosphatidylglycerol_ActiveX VT_ERROR:,C_mm,,0,False,,False,False,False,False,False,False,False,False,False,True,3,phosphatidylglycerol_ActiveX VT_ERROR:,False,
m1651[C_mm],cardiolipin_ActiveX VT_ERROR:,C_mm,,0,False,,False,False,False,False,False,False,False,False,False,True,4,cardiolipin_ActiveX VT_ERROR:,False,
m1652[C_mm],glycerol_C3H8O3,C_mm,C3H8O3,0,True,"bigg.metabolite,biggM,chebi,envipath,envipathM,hmdb,inchi,inchikey,kegg.compound,kegg.drug,keggC,keggD,metacyc.compound,metacycM,metanetx.chemical,reactome,reactomeM,sabiork.compound,sabiorkM,seed.compound,seedM,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,1,glycerol,True,m277[C_cy]
m1653[C_mm],3-(3-sn-phosphatidyl)-sn-glycerol 1-phosphate_,C_mm,,0,False,,False,False,False,False,False,False,False,False,False,True,2,3-(3-sn-phosphatidyl)-sn-glycerol 1-phosphate_,False,
m1654[C_mm],monolysocardiolipin_,C_mm,,0,False,,False,False,False,False,False,False,False,False,False,True,2,monolysocardiolipin_,False,
m1655[C_mm],fatty acid_,C_mm,,0,False,,False,False,False,False,False,False,False,False,False,True,2,fatty acid_,False,
m1656[C_em],1-acylglycerophosphoethanolamine_,C_em,,0,False,,False,False,False,False,False,False,False,False,False,True,2,1-acylglycerophosphoethanolamine_,False,
m1657[C_em],1-acylglycerophosphocholine_C9H20NO7PR,C_em,C9H20NO7PR,0,False,,False,False,False,False,False,False,False,False,True,True,4,1-acylglycerophosphocholine_C9H20NO7PR,False,
m1658[C_em],fatty acid_,C_em,,0,False,,False,False,False,False,False,False,False,False,False,True,3,fatty acid_,False,
m1659[C_en],phosphatidylcholine_C10H18NO8PR2,C_en,C10H18NO8PR2,0,True,"bigg.metabolite,biggM,metanetx.chemical",True,False,True,False,False,False,False,False,True,True,5,phosphatidylcholine_C10H18NO8PR2,True,m791[C_mm]
m1660[C_en],1-acylglycerophosphocholine_C9H20NO7PR,C_en,C9H20NO7PR,0,False,,False,False,False,False,False,False,False,False,True,True,2,1-acylglycerophosphocholine_C9H20NO7PR,False,
m1661[C_en],fatty acid_,C_en,,0,False,,False,False,False,False,False,False,False,False,False,True,9,fatty acid_,False,
m1662[C_en],phosphatidylethanolamine_C7H12NO8PR2,C_en,C7H12NO8PR2,0,True,"bigg.metabolite,biggM,metanetx.chemical",True,False,True,False,False,False,False,False,True,True,3,phosphatidylethanolamine_C7H12NO8PR2,True,m599[C_er]
m1663[C_en],1-acylglycerophosphoethanolamine_,C_en,,0,False,,False,False,False,False,False,False,False,False,False,True,3,1-acylglycerophosphoethanolamine_,False,
m1664[C_en],sn-glycero-3-phosphoethanolamine_,C_en,,0,False,,False,False,False,False,False,False,False,False,False,True,1,sn-glycero-3-phosphoethanolamine_,False,
m1665[C_en],phosphatidyl-L-serine_C8H11NO10PR2,C_en,C8H11NO10PR2,0,True,"chebi,metanetx.chemical",False,False,True,True,False,False,False,False,True,True,2,phosphatidyl-L-serine_C8H11NO10PR2,True,m868[C_mm]
m1666[C_en],1-acylglycerophosphoserine_,C_en,,0,False,,False,False,False,False,False,False,False,False,False,True,2,1-acylglycerophosphoserine_,False,
m1667[C_en],sn-glycero-3-phosphoserine_,C_en,,0,False,,False,False,False,False,False,False,False,False,False,True,1,sn-glycero-3-phosphoserine_,False,
m1668[C_en],1-acylglycerophosphoinositol_,C_en,,0,False,,False,False,False,False,False,False,False,False,False,True,2,1-acylglycerophosphoinositol_,False,
m1669[C_cy],"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate_ActiveX VT_ERROR:",C_cy,,0,False,,False,False,False,False,False,False,False,False,False,True,4,"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate_ActiveX VT_ERROR:",False,
m1670[C_cy],diglyceride_ActiveX VT_ERROR:,C_cy,,0,False,,False,False,False,False,False,False,False,False,False,True,5,diglyceride_ActiveX VT_ERROR:,False,
m1671[C_cy],"1D-myo-inositol 1,4,5-trisphosphate_C6H15O15P3",C_cy,C6H15O15P3,-6,True,"bigg.metabolite,biggM,chebi,hmdb,inchi,inchikey,kegg.compound,keggC,metacyc.compound,metacycM,metanetx.chemical,reactome,reactomeM,sabiork.compound,sabiorkM,seed.compound,seedM,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,1,"1D-myo-inositol 1,4,5-trisphosphate",True,m661[C_nu]
m1672[C_nu],"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate_ActiveX VT_ERROR:",C_nu,,0,False,,False,False,False,False,False,False,False,False,False,True,3,"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate_ActiveX VT_ERROR:",False,
m1673[C_nu],diglyceride_ActiveX VT_ERROR:,C_nu,,0,False,,False,False,False,False,False,False,False,False,False,True,2,diglyceride_ActiveX VT_ERROR:,False,
m1674[C_mm],diglyceride_ActiveX VT_ERROR:,C_mm,,0,False,,False,False,False,False,False,False,False,False,False,True,2,diglyceride_ActiveX VT_ERROR:,False,
m1675[C_en],phosphatidate_ActiveX VT_ERROR:,C_en,,0,False,,False,False,False,False,False,False,False,False,False,True,3,phosphatidate_ActiveX VT_ERROR:,False,
m1676[C_cy],1-phosphatidyl-1D-myo-inositol 3-phosphate_ActiveX VT_ERROR:,C_cy,,0,False,,False,False,False,False,False,False,False,False,False,True,2,1-phosphatidyl-1D-myo-inositol 3-phosphate_ActiveX VT_ERROR:,False,
m1677[C_em],1-phosphatidyl-1D-myo-inositol 3-phosphate_ActiveX VT_ERROR:,C_em,,0,False,,False,False,False,False,False,False,False,False,False,True,2,1-phosphatidyl-1D-myo-inositol 3-phosphate_ActiveX VT_ERROR:,False,
m1678[C_gm],1-phosphatidyl-1D-myo-inositol 3-phosphate_ActiveX VT_ERROR:,C_gm,,0,False,,False,False,False,False,False,False,False,False,False,True,2,1-phosphatidyl-1D-myo-inositol 3-phosphate_ActiveX VT_ERROR:,False,
m1679[C_gm],1-phosphatidyl-1D-myo-inositol_ActiveX VT_ERROR:,C_gm,,0,False,,False,False,False,False,False,False,False,False,False,True,24,1-phosphatidyl-1D-myo-inositol_ActiveX VT_ERROR:,False,
m1680[C_cy],1-phosphatidyl-1D-myo-inositol 4-phosphate_ActiveX VT_ERROR:,C_cy,,0,False,,False,False,False,False,False,False,False,False,False,True,3,1-phosphatidyl-1D-myo-inositol 4-phosphate_ActiveX VT_ERROR:,False,
m1681[C_em],1-phosphatidyl-1D-myo-inositol 4-phosphate_ActiveX VT_ERROR:,C_em,,0,False,,False,False,False,False,False,False,False,False,False,True,3,1-phosphatidyl-1D-myo-inositol 4-phosphate_ActiveX VT_ERROR:,False,
m1682[C_gm],1-phosphatidyl-1D-myo-inositol 4-phosphate_ActiveX VT_ERROR:,C_gm,,0,False,,False,False,False,False,False,False,False,False,False,True,2,1-phosphatidyl-1D-myo-inositol 4-phosphate_ActiveX VT_ERROR:,False,
m1683[C_cy],"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate_ActiveX VT_ERROR:",C_cy,,0,False,,False,False,False,False,False,False,False,False,False,True,2,"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate_ActiveX VT_ERROR:",False,
m1684[C_em],"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate_ActiveX VT_ERROR:",C_em,,0,False,,False,False,False,False,False,False,False,False,False,True,2,"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate_ActiveX VT_ERROR:",False,
