rxn_id,rxn_name,rxn_type,root_cause,detail,has_gpr,lb,ub,compartments,n_orphan_mets,n_deadend_mets,orphan_mets,deadend_mets,reaction_str
R903,NAD transport,transport,other,reachable but blocked (loop/stoichiometry),True,0.0,1000.0,"C_cy,C_mi",0,0,,,m122[C_cy] --> m27[C_mi]
R905,NAD transport,transport,other,reachable but blocked (loop/stoichiometry),True,0.0,1000.0,"C_cy,C_mi",0,0,,,m122[C_cy] + m48[C_mi] --> m27[C_mi] + m86[C_cy]
R913,pentaprenyl diphosphate transport,transport,other,reachable but blocked (loop/stoichiometry),False,-1000.0,1000.0,"C_cy,C_mi",0,0,,,m548[C_cy] <=> m985[C_mi]
R916,potassium transport,transport,other,reachable but blocked (loop/stoichiometry),True,-1000.0,1000.0,"C_cy,C_ex",0,0,,,m1099[C_ex] + m342[C_ex] <=> m10[C_cy] + m1100[C_cy]
R921,S-adenosyl-L-methionine transport,transport,other,reachable but blocked (loop/stoichiometry),True,-1000.0,1000.0,"C_cy,C_mi",0,0,,,m256[C_cy] <=> m60[C_mi]
R923,sodium proton antiporter,transport,other,reachable but blocked (loop/stoichiometry),True,-1000.0,1000.0,"C_cy,C_ex",0,0,,,m1107[C_cy] + m342[C_ex] <=> m10[C_cy] + m1108[C_ex]
R932,taurine transport,transport,other,reachable but blocked (loop/stoichiometry),False,-1000.0,1000.0,"C_cy,C_ex",0,0,,,m967[C_cy] <=> m1115[C_ex]
R934,thiamine transport,transport,other,reachable but blocked (loop/stoichiometry),True,0.0,1000.0,"C_cy,C_ex",0,0,,,m342[C_ex] + m972[C_ex] --> m10[C_cy] + m974[C_cy]
R953,1D-myo-inositol 1-phosphate transport,transport,other,reachable but blocked (loop/stoichiometry),False,-1000.0,1000.0,"C_cy,C_er",0,0,,,m728[C_er] <=> m813[C_cy]
R958,2-dehydro-3-deoxy-D-arabino-heptonate7-phohsphate transport,transport,other,reachable but blocked (loop/stoichiometry),False,-1000.0,1000.0,"C_cy,C_mi",0,0,,,m100[C_cy] <=> m57[C_mi]
R965,2-oxoglutarate transport,transport,other,reachable but blocked (loop/stoichiometry),False,-1000.0,1000.0,"C_cy,C_nu",0,0,,,m51[C_cy] <=> m625[C_nu]
R969,3-octaprenyl-4-hydroxybenzoate transport,transport,other,reachable but blocked (loop/stoichiometry),False,-1000.0,1000.0,"C_cy,C_mi",0,0,,,m108[C_cy] <=> m641[C_mi]
R970,4-amino-5-hydroxymethyl-2-methylpyrimidine synthetase,metabolic,other,reachable but blocked (loop/stoichiometry),False,0.0,1000.0,C_cy,0,0,,,3.0 m10[C_cy] + m867[C_cy] --> m1147[C_cy] + m35[C_cy] + m649[C_cy]
R973,4-aminobenzoate transport,transport,other,reachable but blocked (loop/stoichiometry),False,-1000.0,1000.0,"C_cy,C_mi",0,0,,,m132[C_cy] <=> m486[C_mi]
R976,4-hydroxy-2-oxoglutarate transport,transport,other,reachable but blocked (loop/stoichiometry),False,-1000.0,1000.0,"C_cy,C_mi",0,0,,,m760[C_cy] <=> m761[C_mi]
R977,4-hydroxy-2-oxoglutarate transport,transport,other,reachable but blocked (loop/stoichiometry),False,-1000.0,1000.0,"C_cy,C_pe",0,0,,,m760[C_cy] <=> m763[C_pe]
R978,4-hydroxybenzoate transport,transport,other,reachable but blocked (loop/stoichiometry),False,-1000.0,1000.0,"C_cy,C_mi",0,0,,,m366[C_cy] <=> m138[C_mi]
R988,5-aminolevulinate transport,transport,other,reachable but blocked (loop/stoichiometry),False,-1000.0,1000.0,"C_cy,C_mi",0,0,,,m900[C_cy] <=> m157[C_mi]
R990,5-formyltetrahydrofolate:10-formyltetrahydrofolate isomerase,metabolic,other,reachable but blocked (loop/stoichiometry),False,0.0,1000.0,C_cy,0,0,,,m141[C_cy] + m159[C_cy] + m32[C_cy] --> m143[C_cy] + m35[C_cy] + m532[C_cy]
R993,"7,8-diaminononanoate transport",transport,other,reachable but blocked (loop/stoichiometry),False,-1000.0,1000.0,"C_cy,C_ex",0,0,,,m1152[C_ex] <=> m258[C_cy]
SPHPL,SPHPL,transport,other,reachable but blocked (loop/stoichiometry),True,-1000.0,1000.0,"C_cy,C_er",0,0,,,m950[C_er] <=> m1795[C_cy] + m509[C_cy]
xPOOL_AC_MM,Acyl-CoAs pool,metabolic,other,reachable but blocked (loop/stoichiometry),False,-1000.0,1000.0,C_mm,0,0,,,0.515 m1625[C_mm] + 0.003 m1738[C_mm] + 0.002 m1739[C_mm] + 0.19 m1741[C_mm] + 0.042 m1742[C_mm] + 0.199 m1743[C_mm] <=> 0.951 m790[C_mm]
xPOOL_FA_EN,Fatty acids pool,metabolic,other,reachable but blocked (loop/stoichiometry),False,-1000.0,1000.0,C_en,0,0,,,0.515 m1598[C_en] + 0.19 m1615[C_en] + 0.042 m1616[C_en] + 0.003 m1753[C_en] + 0.002 m1754[C_en] + 0.199 m1756[C_en] <=> 0.951 m1661[C_en]
xPOOL_FA_MI,Fatty acids pool,metabolic,other,reachable but blocked (loop/stoichiometry),False,-1000.0,1000.0,C_mi,0,0,,,0.003 m1765[C_mi] + 0.002 m1766[C_mi] + 0.19 m1768[C_mi] + 0.042 m1770[C_mi] + 0.515 m1771[C_mi] + 0.199 m1772[C_mi] <=> 0.951 m1698[C_mi]
xPOOL_FA_MM,Fatty acids pool,metabolic,other,reachable but blocked (loop/stoichiometry),False,-1000.0,1000.0,C_mm,0,0,,,0.19 m1626[C_mm] + 0.042 m1627[C_mm] + 0.003 m1777[C_mm] + 0.002 m1778[C_mm] + 0.515 m1781[C_mm] + 0.199 m1782[C_mm] <=> 0.951 m1655[C_mm]
R1084,deoxyadenosine transport,transport,transport_gap,unreachable: m1135[C_ex],False,0.0,1000.0,"C_cy,C_ex",1,0,m1135[C_ex],,m1135[C_ex] --> m912[C_cy]
R1087,deoxycytidine transport,transport,transport_gap,unreachable: m1209[C_ex],False,0.0,1000.0,"C_cy,C_ex",1,0,m1209[C_ex],,m1209[C_ex] --> m463[C_cy]
R1088,deoxyguanosine transport,transport,transport_gap,unreachable: m1137[C_ex],False,0.0,1000.0,"C_cy,C_ex",1,0,m1137[C_ex],,m1137[C_ex] --> m913[C_cy]
R1089,deoxyinosine transport,transport,transport_gap,unreachable: m1139[C_ex],False,0.0,1000.0,"C_cy,C_ex",1,0,m1139[C_ex],,m1139[C_ex] --> m914[C_cy]
R1091,deoxyuridine transport,transport,transport_gap,unreachable: m1141[C_ex],False,0.0,1000.0,"C_cy,C_ex",1,0,m1141[C_ex],,m1141[C_ex] --> m464[C_cy]
R1129,formate transport,transport,transport_gap,unreachable: m533[C_mi],False,0.0,1000.0,"C_cy,C_mi",1,0,m533[C_mi],,m533[C_mi] --> m34[C_cy]
R1156,guanosine transport,transport,transport_gap,unreachable: m1247[C_ex],False,0.0,1000.0,"C_cy,C_ex",1,0,m1247[C_ex],,m1247[C_ex] --> m593[C_cy]
R1251,methionine transport,transport,transport_gap,unreachable: m808[C_mi],False,0.0,1000.0,"C_cy,C_mi",1,0,m808[C_mi],,m808[C_mi] --> m74[C_cy]
R1272,NMN transport,transport,transport_gap,unreachable: m1337[C_ex],False,0.0,1000.0,"C_cy,C_ex",1,0,m1337[C_ex],,m1337[C_ex] --> m831[C_cy]
R1285,oxidized glutathione uniport,transport,transport_gap,unreachable: m1237[C_ex],False,0.0,1000.0,"C_cy,C_ex",1,0,m1237[C_ex],,m1237[C_ex] --> m559[C_cy]
R1317,ribose transporter,transport,transport_gap,unreachable: m1203[C_ex],False,0.0,1000.0,"C_cy,C_ex",1,0,m1203[C_ex],,m1203[C_ex] --> m594[C_cy]
R1348,thymidine transport,transport,transport_gap,unreachable: m1378[C_ex],False,0.0,1000.0,"C_cy,C_ex",1,0,m1378[C_ex],,m1378[C_ex] --> m982[C_cy]
R1367,xanthosine transport,transport,transport_gap,unreachable: m1386[C_ex],False,0.0,1000.0,"C_cy,C_ex",1,0,m1386[C_ex],,m1386[C_ex] --> m917[C_cy]
R1914,ribonucleotide reductase,transport,transport_gap,unreachable: m931[C_nu],True,0.0,1000.0,"C_cy,C_nu",1,1,m931[C_nu],m933[C_nu],m1003[C_nu] + m931[C_nu] --> m1005[C_nu] + m32[C_cy] + m933[C_nu]
R1987,Salicin transport via  proton symport,transport,transport_gap,unreachable: m1841[C_ex],False,0.0,1000.0,"C_cy,C_ex",1,0,m1841[C_ex],,m107[C_cy] + m1841[C_ex] --> m1842[C_cy] + m4[C_cy]
R1989,5-aminopentanoate transport via  proton symport,transport,transport_gap,unreachable: m1844[C_ex],True,0.0,1000.0,"C_cy,C_ex",1,0,m1844[C_ex],,m1844[C_ex] + m342[C_ex] --> m10[C_cy] + m1845[C_cy]
R1995,(R)-3-Hydroxybutanoate transport via H+ symport,transport,transport_gap,unreachable: m1849[C_ex],True,0.0,1000.0,"C_cy,C_ex",1,0,m1849[C_ex],,m1849[C_ex] + m342[C_ex] --> m10[C_cy] + m1848[C_cy]
R1999,5-Dehydro-D-gluconate transport via proton symport,transport,transport_gap,unreachable: m1851[C_ex],False,0.0,1000.0,"C_cy,C_ex",1,0,m1851[C_ex],,m1851[C_ex] + m342[C_ex] --> m10[C_cy] + m1852[C_cy]
R2006,3-Oxalomalate transport via proton symport,transport,transport_gap,unreachable: m1856[C_ex],False,0.0,1000.0,"C_cy,C_ex",1,0,m1856[C_ex],,m1856[C_ex] + m342[C_ex] --> m10[C_cy] + m1857[C_cy]
R2055,L-histidine transport,transport,transport_gap,unreachable: m1887[c_va],True,0.0,1000.0,"C_cy,C_va",0,1,,m1887[c_va],m615[C_cy] --> m1887[c_va]
R2056,L-lysine transport,transport,transport_gap,unreachable: m1888[C_va],True,0.0,1000.0,"C_cy,C_va",0,1,,m1888[C_va],m793[C_cy] --> m1888[C_va]
R2057,UDP-D-galactose transport,transport,transport_gap,unreachable: m1889[C_go],True,0.0,1000.0,"C_cy,C_go",0,1,,m1889[C_go],m546[C_cy] --> m1889[C_go]
R210,chitin deacetylase,transport,transport_gap,unreachable: m402[C_en],True,0.0,1000.0,"C_cy,C_en",0,1,,m402[C_en],m32[C_cy] + m401[C_cy] --> m10[C_cy] + m202[C_cy] + m402[C_en]
R2193,iron (II) transport,transport,transport_gap,unreachable: m1273[C_ex],True,0.0,1000.0,"C_cy,C_ex",1,0,m1273[C_ex],,m1273[C_ex] --> m948[C_cy]
R2209,Indole_3_acetonitrile transport,transport,transport_gap,unreachable: m1895[C_ex],False,0.0,1000.0,"C_cy,C_ex",1,0,m1895[C_ex],,m1895[C_ex] --> m1896[C_cy]
R2212,alpha_Aminopropiononitrile transport,transport,transport_gap,unreachable: m1897[C_ex],False,0.0,1000.0,"C_cy,C_ex",1,0,m1897[C_ex],,m1897[C_ex] --> m1898[C_cy]
R2215,gamma_Amino_gamma_cyanobutanoate transport,transport,transport_gap,unreachable: m1899[C_ex],False,0.0,1000.0,"C_cy,C_ex",1,0,m1899[C_ex],,m1899[C_ex] --> m1900[C_cy]
R2256,Decanedioate extracellular transport,transport,transport_gap,unreachable: m1937[C_ex],False,0.0,1000.0,"C_cy,C_ex",0,1,,m1937[C_ex],m1936[C_cy] --> m1937[C_ex]
R2260,Dodecanedioate peroxisomal transport,transport,transport_gap,unreachable: m1941[C_ex],False,0.0,1000.0,"C_cy,C_ex",0,1,,m1941[C_ex],m1940[C_cy] --> m1941[C_ex]
R2264,Hexadecanedioate peroxisomal transport,transport,transport_gap,unreachable: m1945[C_ex],False,0.0,1000.0,"C_cy,C_ex",0,1,,m1945[C_ex],m1944[C_cy] --> m1945[C_ex]
R809,4-aminobutyrate transport,transport,transport_gap,unreachable: m1021[C_ex],True,0.0,1000.0,"C_cy,C_ex",1,0,m1021[C_ex],,m1021[C_ex] + m342[C_ex] --> m10[C_cy] + m133[C_cy]
R810,5-aminolevulinate transport,transport,transport_gap,unreachable: m1022[C_ex],True,0.0,1000.0,"C_cy,C_ex",1,0,m1022[C_ex],,m1022[C_ex] + m342[C_ex] --> m10[C_cy] + m900[C_cy]
R814,adenine transport,transport,transport_gap,unreachable: m1026[C_ex],True,0.0,1000.0,"C_cy,C_ex",1,0,m1026[C_ex],,m1026[C_ex] + m342[C_ex] --> m10[C_cy] + m145[C_cy]
R816,ADP/ATP transporter,transport,transport_gap,unreachable: m1028[C_pe],True,0.0,1000.0,"C_cy,C_pe",1,0,m1028[C_pe],,m1028[C_pe] + m118[C_pe] + m141[C_cy] --> m10[C_cy] + m143[C_cy] + m515[C_pe]
R818,allantoate uniport,transport,transport_gap,unreachable: m1029[C_ex],True,0.0,1000.0,"C_cy,C_ex",1,0,m1029[C_ex],,m1029[C_ex] --> m284[C_cy]
R819,allantoin uniport,transport,transport_gap,unreachable: m1030[C_ex],True,0.0,1000.0,"C_cy,C_ex",1,0,m1030[C_ex],,m1030[C_ex] --> m287[C_cy]
R830,choline transport,transport,transport_gap,unreachable: m1037[C_ex],True,0.0,1000.0,"C_cy,C_ex",1,0,m1037[C_ex],,m1037[C_ex] + m342[C_ex] --> m10[C_cy] + m404[C_cy]
R837,cytidine transport,transport,transport_gap,unreachable: m1040[C_ex],True,0.0,1000.0,"C_cy,C_ex",1,0,m1040[C_ex],,m1040[C_ex] + m342[C_ex] --> m10[C_cy] + m147[C_cy]
R838,cytosine transport,transport,transport_gap,unreachable: m1041[C_ex],True,0.0,1000.0,"C_cy,C_ex",1,0,m1041[C_ex],,m1041[C_ex] + m342[C_ex] --> m10[C_cy] + m450[C_cy]
R843,D-mannose transport,transport,transport_gap,unreachable: m1044[C_ex],True,0.0,1000.0,"C_cy,C_ex",1,0,m1044[C_ex],,m1044[C_ex] + m342[C_ex] --> m10[C_cy] + m612[C_cy]
R852,glutathione transport,transport,transport_gap,unreachable: m1052[C_ex],True,0.0,1000.0,"C_cy,C_ex",1,0,m1052[C_ex],,m1052[C_ex] --> m530[C_cy]
R862,inositol transport,transport,transport_gap,unreachable: m1060[C_ex],True,0.0,1000.0,"C_cy,C_ex",1,0,m1060[C_ex],,m1060[C_ex] + m342[C_ex] --> m10[C_cy] + m814[C_cy]
R864,isoamyl acetate transport,transport,transport_gap,unreachable: m1061[C_cy],False,0.0,1000.0,"C_cy,C_ex",1,0,m1061[C_cy],,m1061[C_cy] --> m1062[C_ex]
R886,L-lactate transport,transport,transport_gap,unreachable: m1079[C_ex],True,0.0,1000.0,"C_cy,C_ex",1,0,m1079[C_ex],,m1079[C_ex] + m342[C_ex] --> m10[C_cy] + m7[C_cy]
R904,NAD transport,transport,transport_gap,unreachable: m1093[C_mi],True,0.0,1000.0,"C_cy,C_mi",1,0,m1093[C_mi],,m1093[C_mi] + m122[C_cy] --> m27[C_mi] + m89[C_cy]
R906,NAD transport,transport,transport_gap,unreachable: m1094[C_mi],True,0.0,1000.0,"C_cy,C_mi",1,0,m1094[C_mi],,m1094[C_mi] + m122[C_cy] --> m27[C_mi] + m465[C_cy]
R920,S-adenosyl-L-methionine transport,transport,transport_gap,unreachable: m1104[C_ex],True,0.0,1000.0,"C_cy,C_ex",1,0,m1104[C_ex],,m1104[C_ex] + m342[C_ex] --> m10[C_cy] + m256[C_cy]
R922,S-methylmethionine permease,transport,transport_gap,unreachable: m1105[C_ex],True,0.0,1000.0,"C_cy,C_ex",1,1,m1105[C_ex],m1106[C_cy],m1105[C_ex] + m342[C_ex] --> m10[C_cy] + m1106[C_cy]
R933,thiamine diphosphate transport,transport,transport_gap,unreachable: m1116[C_mi],True,0.0,1000.0,"C_cy,C_mi",0,1,,m1116[C_mi],m975[C_cy] --> m1116[C_mi]
R935,uracil transport,transport,transport_gap,unreachable: m1117[C_ex],True,0.0,1000.0,"C_cy,C_ex",1,0,m1117[C_ex],,m1117[C_ex] + m342[C_ex] --> m10[C_cy] + m451[C_cy]
R937,uridine transport,transport,transport_gap,unreachable: m1119[C_ex],True,0.0,1000.0,"C_cy,C_ex",1,0,m1119[C_ex],,m1119[C_ex] + m342[C_ex] --> m10[C_cy] + m150[C_cy]
R938,UTP transport,transport,transport_gap,unreachable: m1120[C_mi],True,0.0,1000.0,"C_cy,C_mi",1,1,m1120[C_mi],m1121[C_mi],m10[C_cy] + m1120[C_mi] + m439[C_cy] + m928[C_mi] --> m1121[C_mi] + m149[C_cy] + m28[C_mi] + m527[C_cy]
R939,UTP/UMP antiport,transport,transport_gap,unreachable: m1120[C_mi],True,0.0,1000.0,"C_cy,C_mi",1,1,m1120[C_mi],m1121[C_mi],2.0 m10[C_cy] + m1120[C_mi] + m439[C_cy] --> m1121[C_mi] + m149[C_cy] + 2.0 m28[C_mi]
