reaction_id,reaction_name,reaction_type,has_annotation,has_real_annotation,annotation_keys,has_bigg,has_kegg,has_metanetx,has_rhea,has_ec,has_sbo,has_gpr,n_genes,gene_has_ec,gene_ec_codes,gene_has_uniprot,n_metabolites,met_mnxm_coverage,met_all_have_mnxm,compartments,is_blocked
R111,"acyl-CoA:sterol acyltransferase (palmitoleoyl-CoA:lanosterol), ER membrane",metabolic,False,False,,False,False,False,False,False,False,True,1,False,,True,4,1.0,True,C_em,False
R112,"acyl-CoA:sterol acyltransferase (palmitoleoyl-CoA:zymosterol), ER membrane",metabolic,False,False,,False,False,False,False,False,False,True,1,False,,True,4,1.0,True,C_em,False
R113,"acylation of GPI inositol at 2 position, GPI-anchor assembly, step 3",metabolic,False,False,,False,False,False,False,False,False,True,1,True,2.3.-.-,True,4,1.0,True,C_er,True
R114,adenine phosphoribosyltransferase,metabolic,True,True,"metanetx.reaction,seed.reaction,seedr",False,False,True,False,False,False,True,1,True,2.4.2.7,True,4,1.0,True,C_cy,False
R115,adenosine kinase,metabolic,True,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,True,1,True,2.7.1.20,True,5,1.0,True,C_cy,False
R116,adenosine monophosphate deaminase,metabolic,True,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,True,1,True,3.5.4.6,True,5,1.0,True,C_cy,False
R117,adenosylhomocysteinase,metabolic,True,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,True,1,True,3.13.2.1,True,4,1.0,True,C_cy,False
R118,adenosylmethionine decarboxylase,metabolic,True,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,True,2,True,4.1.1.50,True,4,0.75,False,C_cy,False
R119,adenosylmethionine-8-amino-7-oxononanoate transaminase,metabolic,True,True,"bigg.reaction,biggr,metanetx.reaction,vmhr,vmhreaction",True,False,True,False,False,False,True,3,False,,True,4,1.0,True,C_cy,True
R120,adenylate cyclase,metabolic,True,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,True,1,True,4.6.1.1,True,3,1.0,True,C_cy,False
R121,adenylate kinase,metabolic,True,True,"bigg.reaction,biggr,metanetx.reaction",True,False,True,False,False,False,True,1,False,,True,3,1.0,True,C_cy,False
R122,adenylate kinase,metabolic,True,True,"bigg.reaction,biggr,metanetx.reaction",True,False,True,False,False,False,True,1,True,2.7.4.10,True,3,1.0,True,C_mi,False
R123,adenylate kinase (GTP),metabolic,True,True,"bigg.reaction,biggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,True,False,False,True,1,True,2.7.4.10,True,4,1.0,True,C_mi,False
R124,adenylosuccinate lyase (AICAR),metabolic,True,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,True,1,True,4.3.2.2,True,3,1.0,True,C_cy,False
R125,adenylosuccinate lyase,metabolic,True,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,True,1,True,4.3.2.2,True,3,0.6667,False,C_cy,False
R126,adenylosuccinate synthase,metabolic,True,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,True,1,True,6.3.4.4,True,7,0.8571,False,C_cy,False
R127,adenylyl-sulfate kinase,metabolic,True,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,True,1,True,2.7.1.25,True,5,1.0,True,C_cy,False
R128,alanine glyoxylate aminotransferase,metabolic,True,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,True,1,True,2.6.1.44,True,4,1.0,True,C_cy,False
R129,alanyl-tRNA synthetase,metabolic,True,True,"metacyc.reaction,metacycr,metanetx.reaction,seed.reaction,seedr",False,False,True,False,False,False,True,1,False,,False,6,1.0,True,C_cy,True
R130,alcohol dehydrogenase (ethanol to acetaldehyde),metabolic,False,False,,False,False,False,False,False,False,True,5,True,1.1.1.1,True,5,1.0,True,C_cy,False
R131,"alcohol dehydrogenase (glycerol, NADP)",metabolic,False,False,,False,False,False,False,False,False,True,13,False,,True,5,1.0,True,C_cy,False
R132,mitochondrial alcohol dehydrogenase,metabolic,False,False,,False,False,False,False,False,False,True,9,True,1.1.1.1,True,5,1.0,True,C_mi,False
R133,"aldehyde dehydrogenase (3-aminopropanal, NAD)",metabolic,False,False,,False,False,False,False,False,False,True,4,False,,True,6,1.0,True,C_cy,False
R134,"aldehyde dehydrogenase (acetaldehyde, NADP)",metabolic,True,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,True,4,False,,True,6,1.0,True,C_cy,False
R135,"aldehyde dehydrogenase (acetylaldehyde, NAD)",metabolic,False,False,,False,False,False,False,False,False,True,4,False,,True,6,1.0,True,C_mi,False
R136,"aldehyde dehydrogenase (acetylaldehyde, NADP)",metabolic,False,False,,False,False,False,False,False,False,True,4,False,,True,6,1.0,True,C_mi,False
R137,alkaline phosphatase (dihydroneopterin),metabolic,True,True,"bigg.reaction,biggr,metanetx.reaction",True,False,True,False,False,False,True,1,False,,False,5,1.0,True,C_cy,True
R138,allantoate amidinohydrolase,metabolic,True,True,"bigg.reaction,biggr,metanetx.reaction",True,False,True,False,False,False,True,1,True,3.5.3.4,True,4,1.0,True,C_cy,False
R139,allantoinase,metabolic,True,True,"kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr",False,True,True,True,False,False,True,1,True,3.5.2.5,True,4,1.0,True,C_cy,False
R140,allophanate hydrolase,metabolic,True,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,True,3,False,,True,5,1.0,True,C_cy,False
R141,"alpha 1,2-mannosyltransferase",metabolic,False,False,,False,False,False,False,False,False,True,6,True,2.4.1.132|2.4.1.257|2.4.1.131,True,5,1.0,True,C_go,True
R142,"alpha,alpha-trehalase",metabolic,True,True,"bigg.reaction,biggr,metanetx.reaction,seed.reaction,seedr",True,False,True,False,False,False,True,1,True,3.2.1.28,True,3,1.0,True,C_cy,False
R143,"alpha,alpha-trehalose-phosphate synthase (UDP-forming)",metabolic,True,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,True,3,True,2.4.1.15,True,5,1.0,True,C_cy,False
R144,amidase,metabolic,True,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,True,4,True,3.5.1.4,True,4,1.0,True,C_cy,True
R145,Aminoacetone:oxygen oxidoreductase(deaminating)(flavin-containing),metabolic,True,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,False,0,False,,False,6,1.0,True,C_cy,True
R146,Aminobutyraldehyde dehydrogenase,metabolic,True,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,True,4,False,,True,6,1.0,True,C_mi,False
R147,anthranilate phosphoribosyltransferase,metabolic,True,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,True,1,True,2.4.2.18,True,4,1.0,True,C_cy,False
R148,anthranilate synthase,metabolic,True,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,True,2,True,4.1.3.27|4.1.1.48,True,6,1.0,True,C_cy,False
R149,Ap4A hydrolase,metabolic,True,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,True,1,True,3.6.1.29,True,4,1.0,True,C_cy,False
R150,arabinose reductase,metabolic,True,True,"bigg.reaction,biggr,metanetx.reaction",True,False,True,False,False,False,True,1,False,,True,5,1.0,True,C_cy,True
R151,arginase,metabolic,True,True,"metanetx.reaction,seed.reaction,seedr",False,False,True,False,False,False,True,1,True,3.5.3.1,True,4,1.0,True,C_cy,False
R152,argininosuccinate lyase,metabolic,True,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,True,1,True,4.3.2.1,True,3,1.0,True,C_cy,False
R153,argininosuccinate synthase,metabolic,True,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr",True,True,True,True,False,False,True,1,False,,False,7,1.0,True,C_cy,False
R154,arginyl-tRNA synthetase,metabolic,True,True,"bigg.reaction,biggr,metanetx.reaction",True,False,True,False,False,False,True,1,True,6.1.1.19,True,6,1.0,True,C_cy,True
R155,arginyl-tRNA synthetase,metabolic,True,True,"bigg.reaction,biggr,metanetx.reaction",True,False,True,False,False,False,True,1,True,6.1.1.19,True,6,0.8333,False,C_mi,True
R156,asparagine synthase (glutamine-hydrolysing),metabolic,True,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,True,2,True,6.3.5.4,True,9,1.0,True,C_cy,False
R157,Asparaginyl-tRNA synthetase,metabolic,True,True,"bigg.reaction,biggr,metanetx.reaction",True,False,True,False,False,False,True,1,True,6.1.1.22,True,6,1.0,True,C_cy,True
R158,"asparaginyl-tRNA synthetase, miotchondrial",metabolic,True,True,"metanetx.reaction,seed.reaction,seedr",False,False,True,False,False,False,True,1,False,,False,6,0.8333,False,C_mi,True
R159,aspartate carbamoyltransferase,metabolic,True,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,True,3,True,6.3.5.5|6.3.4.16|2.1.3.2|3.5.1.2,True,5,1.0,True,C_cy,False
R160,aspartate kinase,metabolic,True,True,"metanetx.reaction,seed.reaction,seedr",False,False,True,False,False,False,True,1,True,2.7.2.4,True,4,1.0,True,C_cy,False
R161,aspartate transaminase,metabolic,True,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,True,2,True,2.6.1.1,True,4,1.0,True,C_cy,False
R162,aspartate transaminase,metabolic,True,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,True,2,True,2.6.1.1,True,4,1.0,True,C_mi,False
R163,aspartate transaminase,metabolic,True,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,True,2,True,2.6.1.1,True,4,1.0,True,C_pe,False
R164,aspartate-semialdehyde dehydrogenase,metabolic,True,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,True,1,True,1.2.1.11,True,6,1.0,True,C_cy,False
R165,Aspartyl-tRNA synthetase,metabolic,True,True,"metacyc.reaction,metacycr,metanetx.reaction,seed.reaction,seedr",False,False,True,False,False,False,True,1,True,6.1.1.12,True,6,1.0,True,C_cy,True
R166,Aspartyl-tRNA synthetase,metabolic,True,True,"metacyc.reaction,metacycr,metanetx.reaction,seed.reaction,seedr",False,False,True,False,False,False,True,1,False,,True,6,0.8333,False,C_mi,True
R167,ATP adenylyltransferase,metabolic,True,True,"metanetx.reaction,seed.reaction,seedr",False,False,True,False,False,False,True,1,False,,True,5,1.0,True,C_cy,False
R168,ATP adenylyltransferase,metabolic,True,True,"metanetx.reaction,seed.reaction,seedr",False,False,True,False,False,False,True,1,False,,True,5,1.0,True,C_cy,True
R169,ATP adenylyltransferase,metabolic,True,True,"metanetx.reaction,seed.reaction,seedr",False,False,True,False,False,False,True,1,False,,True,5,1.0,True,C_cy,True
R170,ATP phosphoribosyltransferase,metabolic,True,True,"bigg.reaction,biggr,metanetx.reaction",True,False,True,False,False,False,True,1,False,,False,4,1.0,True,C_cy,False
R171,ATP synthase,transport,True,True,"bigg.reaction,biggr,metanetx.reaction",True,False,True,False,False,False,True,16,True,7.1.2.2,True,6,1.0,True,"C_cy,C_mi",False
R172,"ATPase, cytosolic",transport,True,True,"bigg.reaction,biggr,metanetx.reaction,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,False,False,False,True,1,True,7.1.2.1,True,5,1.0,True,"C_cy,C_ex",False
R173,"beta-1,4 mannosyltransferase",metabolic,False,False,,False,False,False,False,False,False,True,1,True,2.4.1.142,True,4,1.0,True,C_cy,True
R174,biotin synthase,metabolic,True,True,"metanetx.reaction,seed.reaction,seedr",False,False,True,False,False,False,True,1,True,2.8.1.6,True,4,1.0,True,C_cy,True
R175,biotin-[acetyl-CoA-carboxylase] ligase,metabolic,False,False,,False,False,False,False,False,False,True,1,False,,True,5,1.0,True,C_cy,True
R176,C-14 sterol reductase,metabolic,True,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,True,1,False,,True,5,1.0,True,C_cy,False
R177,C-22 sterol desaturase (NADP),metabolic,False,False,,False,False,False,False,False,False,True,4,True,1.14.19.41|1.6.2.2,True,7,1.0,True,C_cy,False
R178,C-3 sterol dehydrogenase,metabolic,False,False,,False,False,False,False,False,False,True,1,True,1.1.1.170,True,6,1.0,True,C_cy,False
R179,C-3 sterol dehydrogenase (4-methylzymosterol),metabolic,True,True,"bigg.reaction,biggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,True,False,False,True,1,True,1.1.1.170,True,6,1.0,True,C_cy,False
R180,C-3 sterol keto reductase (4-methylzymosterol),metabolic,False,False,,False,False,False,False,False,False,True,1,True,1.1.1.270,True,5,1.0,True,C_cy,False
R181,C-3 sterol keto reductase (zymosterol),metabolic,True,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,True,1,True,1.1.1.270,True,5,1.0,True,C_cy,False
R182,C-4 methyl sterol oxidase,metabolic,True,True,"bigg.reaction,biggr,metanetx.reaction,vmhr,vmhreaction",True,False,True,False,False,False,True,1,False,,True,7,1.0,True,C_cy,False
R183,C-4 methyl sterol oxidase,metabolic,True,True,"bigg.reaction,biggr,metanetx.reaction,vmhr,vmhreaction",True,False,True,False,False,False,True,1,False,,True,7,1.0,True,C_cy,False
R184,C-4 methyl sterol oxidase,metabolic,True,True,"bigg.reaction,biggr,metanetx.reaction,vmhr,vmhreaction",True,False,True,False,False,False,True,1,False,,True,7,1.0,True,C_cy,False
R185,"C-4 sterol methyl oxidase (4,4-dimethylzymosterol)",metabolic,True,True,"metanetx.reaction,seed.reaction,seedr",False,False,True,False,False,False,True,1,False,,True,7,1.0,True,C_cy,False
R186,C-5 sterol desaturase,metabolic,False,False,,False,False,False,False,False,False,True,1,False,,True,7,1.0,True,C_cy,False
R187,C-8 sterol isomerase,metabolic,True,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,seed.reaction,seedr",True,True,True,True,False,False,True,2,True,5.-.-.-,True,2,1.0,True,C_cy,False
R188,C-s24 sterol reductase,metabolic,True,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,seed.reaction,seedr",True,True,True,True,False,False,True,1,True,1.3.1.71,True,5,1.0,True,C_er,False
R189,CAAX farnesyltransferase,metabolic,False,False,,False,False,False,False,False,False,True,2,True,2.5.1.58|2.5.1.59,True,5,1.0,True,C_cy,True
R190,carbamoyl-phosphate synthase (glutamine-hydrolysing),metabolic,True,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,True,3,True,6.3.5.5|6.3.4.16|2.1.3.2|3.5.1.2,True,9,1.0,True,C_cy,False
R191,carnitine O-acetyltransferase,metabolic,True,True,"bigg.reaction,biggr,metanetx.reaction",True,False,True,False,False,False,True,1,False,,True,4,1.0,True,C_cy,False
R192,carnitine O-acetyltransferase,metabolic,True,True,"bigg.reaction,biggr,metanetx.reaction",True,False,True,False,False,False,True,1,False,,False,4,1.0,True,C_pe,False
R193,carnitine O-acetyltransferase,metabolic,True,True,"bigg.reaction,biggr,metanetx.reaction",True,False,True,False,False,False,True,1,False,,False,4,1.0,True,C_mi,False
R194,catalase,metabolic,True,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,True,3,True,1.11.1.6,True,3,1.0,True,C_cy,False
R195,catalase,metabolic,True,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,True,3,True,1.11.1.6,True,3,1.0,True,C_pe,False
R196,CDP-diacylglycerol synthase,metabolic,False,False,,False,False,False,False,False,False,True,1,True,2.7.7.41,True,5,1.0,True,C_em,False
R197,CDP-diacylglycerol synthase,metabolic,False,False,,False,False,False,False,False,False,True,1,True,2.7.7.41,True,5,1.0,True,C_mm,False
R198,ceramide-1 hydroxylase (24C),metabolic,True,True,"metanetx.reaction,seed.reaction,seedr",False,False,True,False,False,False,True,1,False,,True,7,0.8571,False,C_er,True
R199,ceramide-1 hydroxylase (24C),metabolic,True,True,"metanetx.reaction,seed.reaction,seedr",False,False,True,False,False,False,True,1,True,1.-.-.-,True,7,0.8571,False,C_er,True
R200,ceramide-1 hydroxylase (26C),metabolic,True,True,"metanetx.reaction,seed.reaction,seedr",False,False,True,False,False,False,True,1,False,,True,7,0.8571,False,C_er,True
R201,ceramide-1 hydroxylase (26C),metabolic,True,True,"metanetx.reaction,seed.reaction,seedr",False,False,True,False,False,False,True,1,True,1.-.-.-,True,7,0.8571,False,C_er,True
R202,ceramide-1 synthase (24C),metabolic,True,True,"metanetx.reaction,seed.reaction,seedr",False,False,True,False,False,False,True,1,False,,True,5,1.0,True,C_er,False
