gene_id,ec_number,mnxr_id,bigg_reaction,kegg_reaction,metacyc_reaction,in_model,missing_metabolites,equation
YALI1E26513g,3.1.1.5,MNXR135853,,,,no,MNXM65309|MNXM728376|MNXM734941|WATER,1 MNXM65309@MNXD1 + 1 MNXM734941@MNXD1 = 1 MNXM728376@MNXD1 + 1 WATER@MNXD1
YALI1E26513g,3.1.1.5,MNXR148148,,,,no,MNXM728376|MNXM734941|MNXM739620|WATER,1 MNXM728376@MNXD1 + 1 WATER@MNXD1 = 1 MNXM734941@MNXD1 + 1 MNXM739620@MNXD1
YALI1E26513g,3.1.1.5,MNXR135880,,,,no,MNXM146494|MNXM402|MNXM734941|WATER,1 MNXM146494@MNXD1 + 1 WATER@MNXD1 = 1 MNXM402@MNXD1 + 1 MNXM734941@MNXD1
YALI1E26513g,3.1.1.5,MNXR135845,,,,no,MNXM66|MNXM900|MNXM91047|WATER,1 MNXM66@MNXD1 + 1 MNXM900@MNXD1 = 1 MNXM91047@MNXD1 + 1 WATER@MNXD1
YALI1E26513g,3.1.1.5,MNXR135864,,,,no,MNXM5464|MNXM66|MNXM900|WATER,1 MNXM5464@MNXD1 + 1 WATER@MNXD1 = 1 MNXM66@MNXD1 + 1 MNXM900@MNXD1
YALI1E26513g,3.1.1.5,MNXR135887,,,,no,MNXM1106891|MNXM146502|MNXM83847|WATER,1 MNXM1106891@MNXD1 + 1 MNXM83847@MNXD1 = 1 MNXM146502@MNXD1 + 1 WATER@MNXD1
YALI1E26513g,3.1.1.5,MNXR145468,R_LPLIPAL2E180,,,no,MNXM1|MNXM1364224|MNXM236|MNXM34811|WATER,1 MNXM1364224@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM236@MNXD1 = 1 MNXM34811@MNXD1 + 1 WATER@MNXD1
YALI1E26513g,3.1.1.5,MNXR147217,,,,no,MNXM1107699|MNXM1369256|MNXM739620|WATER,1 MNXM1107699@MNXD1 + 2 WATER@MNXD1 = 1 MNXM1369256@MNXD1 + 2 MNXM739620@MNXD1
YALI1E26513g,3.1.1.5,MNXR135885,,,,no,MNXM1106891|MNXM146498|MNXM402|WATER,1 MNXM1106891@MNXD1 + 1 MNXM402@MNXD1 = 1 MNXM146498@MNXD1 + 1 WATER@MNXD1
YALI1E26513g,3.1.1.5,MNXR182009,,,,no,MNXM1|MNXM1108069|MNXM1369256|MNXM150585|WATER,1 MNXM1108069@MNXD1 + 1 MNXM1369256@MNXD1 + 1 MNXM1@MNXD1 = 1 MNXM150585@MNXD1 + 1 WATER@MNXD1
YALI1E26513g,3.1.1.5,MNXR135852,,,,no,MNXM236|MNXM728376|MNXM734941|WATER,1 MNXM236@MNXD1 + 1 MNXM734941@MNXD1 = 1 MNXM728376@MNXD1 + 1 WATER@MNXD1
YALI1E26513g,3.1.1.5,MNXR165710,,,,no,MNXM1108002|MNXM1369256|MNXM1371144|WATER,1 MNXM1108002@MNXD1 + 1 WATER@MNXD1 = 1 MNXM1369256@MNXD1 + 1 MNXM1371144@MNXD1
YALI1E26513g,3.1.1.5,MNXR164269,,,RXN-19312,no,MNXM1107786|MNXM734941|MNXM739617|WATER,1 MNXM1107786@MNXD1 + 1 WATER@MNXD1 = 1 MNXM734941@MNXD1 + 1 MNXM739617@MNXD1
YALI1E26513g,3.1.1.5,MNXR147786,,R07291,,no,MNXM1107998|MNXM1369256|MNXM739615|WATER,1 MNXM1107998@MNXD1 + 1 WATER@MNXD1 = 1 MNXM1369256@MNXD1 + 1 MNXM739615@MNXD1
YALI1E26513g,3.1.1.5,MNXR135889,,,,no,MNXM1106891|MNXM146499|MNXM900|WATER,1 MNXM1106891@MNXD1 + 1 MNXM900@MNXD1 = 1 MNXM146499@MNXD1 + 1 WATER@MNXD1
YALI1E26513g,3.1.1.5,MNXR135848,,,,no,MNXM314|MNXM6598|MNXM734941|WATER,1 MNXM314@MNXD1 + 1 MNXM734941@MNXD1 = 1 MNXM6598@MNXD1 + 1 WATER@MNXD1
YALI1E26513g,3.1.1.5,MNXR192847,,,RXN-21069,no,MNXM62358|MNXM730710|MNXM739617|WATER,1 MNXM62358@MNXD1 + 1 WATER@MNXD1 = 1 MNXM730710@MNXD1 + 1 MNXM739617@MNXD1
YALI1E26513g,3.1.1.5,MNXR135859,,,,no,MNXM1106891|MNXM147676|MNXM236|WATER,1 MNXM1106891@MNXD1 + 1 MNXM236@MNXD1 = 1 MNXM147676@MNXD1 + 1 WATER@MNXD1
YALI1E26513g,3.1.1.5,MNXR135857,,,,no,MNXM108|MNXM1106891|MNXM147675|WATER,1 MNXM108@MNXD1 + 1 MNXM1106891@MNXD1 = 1 MNXM147675@MNXD1 + 1 WATER@MNXD1
YALI1E26513g,3.1.1.5,MNXR145469,,,,no,MNXM1|MNXM236|MNXM34811|MNXM734941|WATER,1 MNXM1@MNXD1 + 1 MNXM236@MNXD1 + 1 MNXM734941@MNXD1 = 1 MNXM34811@MNXD1 + 1 WATER@MNXD1
YALI1E26513g,3.1.1.5,MNXR195490,R_LPLIPAL2A160,,,no,MNXM108|MNXM1370217|MNXM66|WATER,1 MNXM108@MNXD1 + 1 MNXM66@MNXD1 = 1 MNXM1370217@MNXD1 + 1 WATER@MNXD1
YALI1E26513g,3.1.1.5,MNXR119094,,,RXN-15035,no,MNXM1|MNXM1364393|MNXM32955|MNXM734941|WATER,1 MNXM1364393@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM734941@MNXD1 = 1 MNXM32955@MNXD1 + 1 WATER@MNXD1
YALI1E26513g,3.1.1.5,MNXR147785,,R02746,,no,MNXM1107998|MNXM1369256|WATER,1 MNXM1107998@MNXD1 + 1 WATER@MNXD1 = 1 MNXM1369256@MNXD1 + 1 MNXM739606@MNXD1
YALI1E26513g,3.1.1.5,MNXR145464,R_LPLIPAL1A160pp,,,no,MNXM1|MNXM108|MNXM66|MNXM732965|WATER,1 MNXM108@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM66@MNXD1 = 1 MNXM732965@MNXD1 + 1 WATER@MNXD1
YALI1E26513g,3.1.1.5,MNXR173313,,,,no,MNXM1369256|MNXM733538|MNXM739622|WATER,1 MNXM1369256@MNXD1 + 1 MNXM739622@MNXD1 = 1 MNXM733538@MNXD1 + 1 WATER@MNXD1
YALI1E26513g,3.1.1.5,MNXR101155,R_LPLIPAL1G120pp,,,no,MNXM1|MNXM1106891|MNXM147673|MNXM402|WATER,1 MNXM1106891@MNXD1 + 2 MNXM1@MNXD1 + 1 MNXM402@MNXD1 = 1 MNXM147673@MNXD1 + 1 WATER@MNXD1
YALI1E26513g,3.1.1.5,MNXR195491,,,,no,MNXM108|MNXM1370218|MNXM66|WATER,1 MNXM108@MNXD1 + 1 MNXM66@MNXD1 = 1 MNXM1370218@MNXD1 + 1 WATER@MNXD1
YALI1E26513g,3.1.1.5,MNXR135850,,,,no,MNXM108|MNXM6600|MNXM734941|WATER,1 MNXM108@MNXD1 + 1 MNXM734941@MNXD1 = 1 MNXM6600@MNXD1 + 1 WATER@MNXD1
YALI1E26513g,3.1.1.5,MNXR135882,,,,no,MNXM146497|MNXM734941|MNXM83847|WATER,1 MNXM146497@MNXD1 + 1 WATER@MNXD1 = 1 MNXM734941@MNXD1 + 1 MNXM83847@MNXD1
YALI1E26513g,3.1.1.5,MNXR135849,,,,no,MNXM147672|MNXM734941|MNXM83847|WATER,1 MNXM147672@MNXD1 + 1 WATER@MNXD1 = 1 MNXM734941@MNXD1 + 1 MNXM83847@MNXD1
YALI1E26513g,3.1.1.5,MNXR147215,,R01309,,no,MNXM1369256|MNXM726687|WATER,1 MNXM1369256@MNXD1 + 2 MNXM739606@MNXD1 = 1 MNXM726687@MNXD1 + 2 WATER@MNXD1
YALI1E26513g,3.1.1.5,MNXR148149,,R03417,,no,MNXM101606|MNXM734941|WATER,1 MNXM101606@MNXD1 + 1 WATER@MNXD1 = 1 MNXM734941@MNXD1 + 1 MNXM739606@MNXD1
YALI1E26513g,3.1.1.5,MNXR164268,,,RXN-19311,no,MNXM101606|MNXM734941|MNXM739617|WATER,1 MNXM101606@MNXD1 + 1 WATER@MNXD1 = 1 MNXM734941@MNXD1 + 1 MNXM739617@MNXD1
YALI1E26513g,3.1.1.5,MNXR135884,,,,no,MNXM146496|MNXM65309|MNXM734941|WATER,1 MNXM146496@MNXD1 + 1 WATER@MNXD1 = 1 MNXM65309@MNXD1 + 1 MNXM734941@MNXD1
YALI1E26513g,3.1.1.5,MNXR135844,,,,no,MNXM66|MNXM83847|MNXM91053|WATER,1 MNXM66@MNXD1 + 1 MNXM83847@MNXD1 = 1 MNXM91053@MNXD1 + 1 WATER@MNXD1
YALI1E26513g,3.1.1.5,MNXR135890,,,,no,MNXM1106891|MNXM146501|MNXM236|WATER,1 MNXM1106891@MNXD1 + 1 MNXM236@MNXD1 = 1 MNXM146501@MNXD1 + 1 WATER@MNXD1
YALI1E26513g,3.1.1.5,MNXR135846,,,,no,MNXM65309|MNXM66|MNXM732146|WATER,1 MNXM65309@MNXD1 + 1 MNXM66@MNXD1 = 1 MNXM732146@MNXD1 + 1 WATER@MNXD1
YALI1E26513g,3.1.1.5,MNXR195493,,,,no,MNXM1370228|MNXM236|MNXM66|WATER,1 MNXM1370228@MNXD1 + 1 WATER@MNXD1 = 1 MNXM236@MNXD1 + 1 MNXM66@MNXD1
YALI1E26513g,3.1.1.5,MNXR101142,R_LPLIPAL1A140pp,,,no,MNXM1|MNXM1371573|MNXM314|MNXM66|WATER,1 MNXM1371573@MNXD1 + 1 WATER@MNXD1 = 1 MNXM1@MNXD1 + 1 MNXM314@MNXD1 + 1 MNXM66@MNXD1
YALI1E26513g,3.1.1.5,MNXR135886,,,,no,MNXM1106891|MNXM146503|MNXM314|WATER,1 MNXM1106891@MNXD1 + 1 MNXM314@MNXD1 = 1 MNXM146503@MNXD1 + 1 WATER@MNXD1
YALI1E26513g,3.1.1.5,MNXR135855,,,,no,MNXM1106891|MNXM147678|MNXM314|WATER,1 MNXM1106891@MNXD1 + 1 MNXM314@MNXD1 = 1 MNXM147678@MNXD1 + 1 WATER@MNXD1
YALI1E26513g,3.1.1.5,MNXR148150,,,,no,MNXM101606|MNXM734941|MNXM739620|WATER,1 MNXM101606@MNXD1 + 1 WATER@MNXD1 = 1 MNXM734941@MNXD1 + 1 MNXM739620@MNXD1
YALI1E26513g,3.1.1.5,MNXR101143,R_LPLIPAL1A141pp,,,no,MNXM1364443|MNXM66|MNXM91053|WATER,1 MNXM1364443@MNXD1 + 1 MNXM66@MNXD1 = 1 MNXM91053@MNXD1 + 1 WATER@MNXD1
YALI1E26513g,3.1.1.5,MNXR195492,R_LPLIPAL2A180,,,no,MNXM1370227|MNXM236|MNXM66|WATER,1 MNXM1370227@MNXD1 + 1 WATER@MNXD1 = 1 MNXM236@MNXD1 + 1 MNXM66@MNXD1
YALI1E26513g,3.1.1.5,MNXR135881,,,,no,MNXM314|MNXM3446|MNXM734941|WATER,1 MNXM314@MNXD1 + 1 MNXM734941@MNXD1 = 1 MNXM3446@MNXD1 + 1 WATER@MNXD1
YALI1E26513g,3.1.1.5,MNXR101163,R_LPLIPAL2A140,,,no,MNXM314|MNXM5491|MNXM66|WATER,1 MNXM314@MNXD1 + 1 MNXM66@MNXD1 = 1 MNXM5491@MNXD1 + 1 WATER@MNXD1
YALI1E26513g,3.1.1.5,MNXR147781,,,,no,MNXM1369256|MNXM733538|MNXM739620|WATER,1 MNXM1369256@MNXD1 + 1 MNXM739620@MNXD1 = 1 MNXM733538@MNXD1 + 1 WATER@MNXD1
YALI1E38810g,2.3.1.20,MNXR147763,,R02694,,no,MNXM727276|MNXM732989|MNXM738570|MNXM741124,1 MNXM727276@MNXD1 + 1 MNXM732989@MNXD1 = 1 MNXM738570@MNXD1 + 1 MNXM741124@MNXD1
YALI1E38810g,2.3.1.20,MNXR147588,,R02251,,yes,,1 MNXM727276@MNXD1 + 1 MNXM732989@MNXD1 = 1 MNXM729259@MNXD1 + 1 MNXM738570@MNXD1
YALI1E38810g,2.3.1.20,MNXR172060,,,,no,MNXM1099606|MNXM1099607|MNXM727276,1 MNXM1099606@MNXD1 + 1 MNXM1103616@MNXD1 = 1 MNXM1099607@MNXD1 + 1 MNXM727276@MNXD1
YALI1E38810g,2.3.1.20,MNXR175403,,,,no,MNXM1108365|MNXM491059|MNXM722171|MNXM727276,1 MNXM1108365@MNXD1 + 1 MNXM491059@MNXD1 = 1 MNXM722171@MNXD1 + 1 MNXM727276@MNXD1
YALI1E38810g,2.3.1.20,MNXR194982,,,,no,MNXM1099606|MNXM1106160|MNXM22187|MNXM727276,1 MNXM1099606@MNXD1 + 1 MNXM1106160@MNXD1 = 1 MNXM22187@MNXD1 + 1 MNXM727276@MNXD1
YALI1E38810g,2.3.1.20,MNXR127187,,,,no,MNXM1107758|MNXM1364155|MNXM727276|MNXM741599,1 MNXM1107758@MNXD1 + 1 MNXM727276@MNXD1 = 1 MNXM1364155@MNXD1 + 1 MNXM741599@MNXD1
YALI1E38810g,2.3.1.20,MNXR165432,,,,no,MNXM1108364|MNXM727276|MNXM729257|MNXM732993,1 MNXM1108364@MNXD1 + 1 MNXM729257@MNXD1 = 1 MNXM727276@MNXD1 + 1 MNXM732993@MNXD1
YALI1E38810g,2.3.1.20,MNXR173717,,,,no,MNXM10887|MNXM1106157,1 MNXM10887@MNXD1 = 1 MNXM1106157@MNXD1
YALI1E38810g,2.3.1.20,MNXR147764,,,,no,MNXM727276|MNXM732994|MNXM738571|MNXM741125,1 MNXM727276@MNXD1 + 1 MNXM732994@MNXD1 = 1 MNXM738571@MNXD1 + 1 MNXM741125@MNXD1
YALI1E38810g,2.3.1.20,MNXR181978,,,,no,MNXM1104300|MNXM13156|MNXM727276|MNXM9527,1 MNXM1104300@MNXD1 + 1 MNXM9527@MNXD1 = 1 MNXM13156@MNXD1 + 1 MNXM727276@MNXD1
YALI1E38810g,2.3.1.20,MNXR147590,,,,no,MNXM727276|MNXM729254|MNXM732998|MNXM738563,1 MNXM727276@MNXD1 + 1 MNXM732998@MNXD1 = 1 MNXM729254@MNXD1 + 1 MNXM738563@MNXD1
YALI1E38810g,2.3.1.20,MNXR112897,,R09474,,no,MNXM10887|MNXM146118,1 MNXM10887@MNXD1 = 1 MNXM146118@MNXD1
YALI1E38810g,2.3.1.20,MNXR147591,,,,no,MNXM727276|MNXM729261|MNXM732994|MNXM738571,1 MNXM727276@MNXD1 + 1 MNXM732994@MNXD1 = 1 MNXM729261@MNXD1 + 1 MNXM738571@MNXD1
YALI1E38810g,2.3.1.20,MNXR172059,,,,no,MNXM1099605|MNXM1099606|MNXM1104300|MNXM727276,1 MNXM1099605@MNXD1 + 1 MNXM727276@MNXD1 = 1 MNXM1099606@MNXD1 + 1 MNXM1104300@MNXD1
YALI1E38810g,2.3.1.20,MNXR181979,,,,no,MNXM1106160|MNXM22187|MNXM3132|MNXM727276,1 MNXM1106160@MNXD1 + 1 MNXM3132@MNXD1 = 1 MNXM22187@MNXD1 + 1 MNXM727276@MNXD1
YALI1E38810g,2.3.1.20,MNXR147589,,,DIACYLGLYCEROL-O-ACYLTRANSFERASE-RXN,no,MNXM727276|MNXM729253|MNXM732990|MNXM738562,1 MNXM727276@MNXD1 + 1 MNXM732990@MNXD1 = 1 MNXM729253@MNXD1 + 1 MNXM738562@MNXD1
YALI1E07347g,2.1.1.17,MNXR115039,,,2.1.1.17-RXN,no,MNXM1|MNXM734020|MNXM741385,1 MNXM1102167@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM741385@MNXD1 = 1 MNXM1363767@MNXD1 + 1 MNXM734020@MNXD1
YALI1E07347g,2.1.1.17,MNXR174012,,,,no,MNXM1|MNXM1108119|MNXM32126,1 MNXM1102167@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM32126@MNXD1 = 1 MNXM1108119@MNXD1 + 1 MNXM1363767@MNXD1
YALI1E07347g,2.1.1.17,MNXR165448,,,,no,MNXM1|MNXM1108118|MNXM32126,1 MNXM1102167@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM32126@MNXD1 = 1 MNXM1108118@MNXD1 + 1 MNXM1363767@MNXD1
YALI1E07347g,2.1.1.17,MNXR195665,,R02056,,no,MNXM1|MNXM115|MNXM741386,1 MNXM1102167@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM741386@MNXD1 = 1 MNXM115@MNXD1 + 1 MNXM1363767@MNXD1
YALI1E07347g,2.1.1.17,MNXR195666,,,,no,MNXM1|MNXM115|MNXM1363766|MNXM741386,1 MNXM1102167@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM741386@MNXD1 = 1 MNXM115@MNXD1 + 1 MNXM1363766@MNXD1
YALI1E15432g,2.1.1.71,MNXR177890,,,,no,MNXM1|MNXM1107699|MNXM32125,1 MNXM1102167@MNXD1 + 1 MNXM1107699@MNXD1 + 1 MNXM1@MNXD1 = 1 MNXM1363767@MNXD1 + 1 MNXM32125@MNXD1
YALI1E15432g,2.1.1.71,MNXR146288,R_RE3511R,,,no,MNXM1|MNXM726694|MNXM739989,1 MNXM1102167@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM726694@MNXD1 = 1 MNXM1363767@MNXD1 + 1 MNXM739989@MNXD1
YALI1E15432g,2.1.1.71,MNXR146291,,,,no,MNXM1|MNXM1107699,1 MNXM1102167@MNXD1 + 1 MNXM1107699@MNXD1 + 1 MNXM1@MNXD1 = 1 MNXM1363767@MNXD1 + 1 MNXM739987@MNXD1
YALI1E15432g,2.1.1.71,MNXR146290,,,RXN4FS-2,no,MNXM726688|MNXM739988,1 MNXM1102167@MNXD1 + 1 MNXM726688@MNXD1 = 1 MNXM1363767@MNXD1 + 1 MNXM739988@MNXD1
YALI1E15432g,2.1.1.71,MNXR166785,,,,yes,,1 MNXM1102167@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM32125@MNXD1 = 1 MNXM1363767@MNXD1 + 1 MNXM32126@MNXD1
YALI1E15432g,2.1.1.71,MNXR146261,,,2.1.1.71-RXN,no,MNXM1|MNXM739988|MNXM741385,1 MNXM1102167@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM739988@MNXD1 = 1 MNXM1363767@MNXD1 + 1 MNXM741385@MNXD1
YALI1E15432g,2.1.1.71,MNXR166786,,,,no,MNXM1|MNXM1364390|MNXM32125,1 MNXM1102167@MNXD1 + 1 MNXM1364390@MNXD1 + 1 MNXM1@MNXD1 = 1 MNXM1363767@MNXD1 + 1 MNXM32125@MNXD1
YALI1E15432g,2.1.1.71,MNXR197764,,,,no,MNXM1363766|MNXM726687,1 MNXM1102167@MNXD1 + 1 MNXM726687@MNXD1 = 1 MNXM1363766@MNXD1 + 1 MNXM739987@MNXD1
YALI1E15432g,2.1.1.71,MNXR197763,,R01320,,no,MNXM726687,1 MNXM1102167@MNXD1 + 1 MNXM726687@MNXD1 = 1 MNXM1363767@MNXD1 + 1 MNXM739987@MNXD1
YALI1E15432g,2.1.1.71,MNXR197761,,R03424,,no,MNXM1|MNXM741386,1 MNXM1102167@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM739987@MNXD1 = 1 MNXM1363767@MNXD1 + 1 MNXM741386@MNXD1
YALI1E15432g,2.1.1.71,MNXR146259,R_RE0066R,,,no,MNXM1|MNXM739989|MNXM741387,1 MNXM1102167@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM739989@MNXD1 = 1 MNXM1363767@MNXD1 + 1 MNXM741387@MNXD1
YALI1E15432g,2.1.1.71,MNXR197762,,,,no,MNXM1|MNXM1363766|MNXM741386,1 MNXM1102167@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM739987@MNXD1 = 1 MNXM1363766@MNXD1 + 1 MNXM741386@MNXD1
YALI1A18062g,1.14.19.41,MNXR149946,,,RXN-4243,no,MNXM1371567|MNXM728238|MNXM729100|MNXM735438|MNXM739074|WATER,1 MNXM1371567@MNXD1 + 1 MNXM728238@MNXD1 + 1 MNXM735438@MNXD1 = 1 MNXM729100@MNXD1 + 1 MNXM739074@MNXD1 + 2 WATER@MNXD1
YALI1A18062g,1.14.19.41,MNXR149947,,R07489,,no,MNXM1|MNXM1371567|MNXM735438|MNXM739074|WATER,1 MNXM1371567@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM735438@MNXD1 + 1 MNXM738702@MNXD1 = 1 MNXM5@MNXD1 + 1 MNXM739074@MNXD1 + 2 WATER@MNXD1
YALI1A18062g,1.14.19.41,MNXR184753,,,,no,MNXM1370963|MNXM35629|MNXM728242|MNXM729101|MNXM735438|WATER,1 MNXM1370963@MNXD1 + 1 MNXM729101@MNXD1 + 2 WATER@MNXD1 = 1 MNXM35629@MNXD1 + 1 MNXM728242@MNXD1 + 1 MNXM735438@MNXD1
YALI1A18062g,1.14.19.41,MNXR193457,,,RXN-21839,no,MNXM1370963|MNXM728238|MNXM729100|MNXM731577|MNXM735438|WATER,1 MNXM1370963@MNXD1 + 1 MNXM729100@MNXD1 + 2 WATER@MNXD1 = 1 MNXM728238@MNXD1 + 1 MNXM731577@MNXD1 + 1 MNXM735438@MNXD1
YALI1A18062g,1.14.19.41,MNXR149950,,R07506,,no,MNXM1|MNXM1370323|MNXM735438|WATER,1 MNXM1109@MNXD1 + 1 MNXM5@MNXD1 + 2 WATER@MNXD1 = 1 MNXM1370323@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM735438@MNXD1 + 1 MNXM738702@MNXD1
YALI1A18062g,1.14.19.41,MNXR123636,,,RXN3O-227,no,MNXM1370323|MNXM728238|MNXM729100|MNXM735438|WATER,1 MNXM1109@MNXD1 + 1 MNXM729100@MNXD1 + 2 WATER@MNXD1 = 1 MNXM1370323@MNXD1 + 1 MNXM728238@MNXD1 + 1 MNXM735438@MNXD1
YALI1A18062g,1.14.19.41,MNXR151962,,R11097,,no,MNXM1|MNXM1370963|MNXM35629|MNXM735438|WATER,1 MNXM1370963@MNXD1 + 1 MNXM5@MNXD1 + 2 WATER@MNXD1 = 1 MNXM1@MNXD1 + 1 MNXM35629@MNXD1 + 1 MNXM735438@MNXD1 + 1 MNXM738702@MNXD1
YALI1A18062g,1.14.19.41,MNXR151963,,,RXN-8352,no,MNXM1370963|MNXM35629|MNXM728238|MNXM729100|MNXM735438|WATER,1 MNXM1370963@MNXD1 + 1 MNXM729100@MNXD1 + 2 WATER@MNXD1 = 1 MNXM35629@MNXD1 + 1 MNXM728238@MNXD1 + 1 MNXM735438@MNXD1
YALI1E41315g,2.3.3.8,MNXR190533,R_ACITL,R00352,ATP-CITRATE-PRO-S--LYASE-RXN,yes,,1 MNXM1104266@MNXD1 + 1 MNXM40333@MNXD1 + 1 MNXM46@MNXD1 + 1 MNXM9@MNXD1 = 1 MNXM1107752@MNXD1 + 1 MNXM3@MNXD1 + 1 MNXM727276@MNXD1
YALI1A21372g,3.1.1.3,MNXR147749,,R02687,,no,MNXM733607|MNXM738570|WATER,1 MNXM733607@MNXD1 + 1 MNXM739606@MNXD1 = 1 MNXM738570@MNXD1 + 1 WATER@MNXD1
YALI1A21372g,3.1.1.3,MNXR165506,,,,no,MNXM1371144|MNXM732992|MNXM738567|WATER,1 MNXM1371144@MNXD1 + 1 MNXM738567@MNXD1 = 1 MNXM732992@MNXD1 + 1 WATER@MNXD1
YALI1A21372g,3.1.1.3,MNXR131921,,,,no,MNXM165353|MNXM165366|MNXM458|WATER,1 MNXM165353@MNXD1 + 1 MNXM458@MNXD1 = 1 MNXM165366@MNXD1 + 1 WATER@MNXD1
YALI1A21372g,3.1.1.3,MNXR147753,,R02688,,no,MNXM734331|MNXM738570|WATER,1 MNXM734331@MNXD1 + 1 MNXM739606@MNXD1 = 1 MNXM738570@MNXD1 + 1 WATER@MNXD1
YALI1A21372g,3.1.1.3,MNXR147752,,,,no,MNXM733610|MNXM738571|MNXM739620|WATER,1 MNXM733610@MNXD1 + 1 MNXM739620@MNXD1 = 1 MNXM738571@MNXD1 + 1 WATER@MNXD1
YALI1A21372g,3.1.1.3,MNXR147281,,,,no,MNXM732994|MNXM738571|MNXM739620|WATER,1 MNXM732994@MNXD1 + 1 WATER@MNXD1 = 1 MNXM738571@MNXD1 + 1 MNXM739620@MNXD1
YALI1A21372g,3.1.1.3,MNXR126701,,,,no,MNXM1|MNXM1364393|MNXM726123|MNXM730830|WATER,1 MNXM1364393@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM726123@MNXD1 = 1 MNXM730830@MNXD1 + 1 WATER@MNXD1
YALI1A21372g,3.1.1.3,MNXR147754,,,,no,MNXM734333|MNXM738571|MNXM739620|WATER,1 MNXM734333@MNXD1 + 1 MNXM739620@MNXD1 = 1 MNXM738571@MNXD1 + 1 WATER@MNXD1
YALI1A21372g,3.1.1.3,MNXR131922,,,,no,MNXM165328|MNXM165333|MNXM458|WATER,1 MNXM165328@MNXD1 + 1 MNXM458@MNXD1 = 1 MNXM165333@MNXD1 + 1 WATER@MNXD1
YALI1A21372g,3.1.1.3,MNXR127499,,,,no,MNXM1|MNXM1107758|MNXM1364393|MNXM741599|WATER,1 MNXM1107758@MNXD1 + 1 WATER@MNXD1 = 1 MNXM1364393@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM741599@MNXD1
YALI1A21372g,3.1.1.3,MNXR117339,,,RXN-12086,no,MNXM1|MNXM13156|MNXM458|MNXM9527|WATER,1 MNXM13156@MNXD1 + 1 WATER@MNXD1 = 1 MNXM1@MNXD1 + 1 MNXM458@MNXD1 + 1 MNXM9527@MNXD1
YALI1A21372g,3.1.1.3,MNXR128179,,,,no,MNXM1|MNXM146858|WATER,1 MNXM146858@MNXD1 + 1 WATER@MNXD1 = 1 MNXM1@MNXD1 + 1 MNXM750@MNXD1 + 1 MNXM89612@MNXD1
YALI1A21372g,3.1.1.3,MNXR124068,,,TRIACYLGLYCEROL-LIPASE-RXN,no,MNXM732990|MNXM738562|MNXM739618|WATER,1 MNXM732990@MNXD1 + 1 WATER@MNXD1 = 1 MNXM738562@MNXD1 + 1 MNXM739618@MNXD1
YALI1A21372g,3.1.1.3,MNXR147280,,R02250,,no,MNXM732989|MNXM738570|WATER,1 MNXM732989@MNXD1 + 1 WATER@MNXD1 = 1 MNXM738570@MNXD1 + 1 MNXM739606@MNXD1
YALI1A21372g,3.1.1.3,MNXR147750,,R05209,,no,MNXM733607|MNXM738569|MNXM739615|WATER,1 MNXM733607@MNXD1 + 1 MNXM739615@MNXD1 = 1 MNXM738569@MNXD1 + 1 WATER@MNXD1
YALI1A21372g,3.1.1.3,MNXR177039,,,,no,MNXM496984|MNXM507760|MNXM722171|WATER,1 MNXM496984@MNXD1 + 1 MNXM507760@MNXD1 = 1 MNXM722171@MNXD1 + 1 WATER@MNXD1
YALI1A21372g,3.1.1.3,MNXR131571,,,,no,MNXM1|MNXM1100868|MNXM2317|WATER,1 MNXM1100868@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM26@MNXD1 = 1 MNXM2317@MNXD1 + 1 WATER@MNXD1
YALI1A21372g,3.1.1.3,MNXR131502,,,,no,MNXM1|MNXM1137660|MNXM166446|MNXM53701|WATER,1 MNXM1137660@MNXD1 + 1 MNXM166446@MNXD1 + 1 MNXM1@MNXD1 = 1 MNXM53701@MNXD1 + 1 WATER@MNXD1
YALI1A21372g,3.1.1.3,MNXR117638,,,RXN-12579,no,MNXM1363773|MNXM728433|MNXM739618|WATER,1 MNXM1363773@MNXD1 + 1 MNXM739618@MNXD1 = 1 MNXM728433@MNXD1 + 1 WATER@MNXD1
